customer_id,orders_placed,products_purchased,amount_spent
7933,3,7,1489.8400421142578
7644,4,6,1189.8600311279297
12289,5,17,2941.6400566101074
7952,3,12,2239.6200408935547
8328,8,24,4563.550102233887
2281,4,13,2034.7300453186035
7791,3,11,1854.6700248718262
4739,6,18,4316.690114974976
3857,5,17,3255.6300621032715
7622,5,16,2409.6800498962402
2703,8,22,4889.510105133057
2920,4,11,1929.8400382995605
7991,3,11,2379.6400451660156
8186,4,9,1844.8200302124023
2172,4,17,2345.6600379943848
8396,4,10,2115.820053100586
2084,5,21,2973.5100746154785
1570,3,7,839.8800201416016
4717,3,10,1899.7500381469727
2760,2,2,299.9500045776367
7153,4,15,3301.5400772094727
5955,4,15,3311.670082092285
3668,4,7,1629.920036315918
397,4,14,2284.7300415039062
27,4,11,2065.6600036621094
2170,4,16,3718.7100772857666
389,3,7,1129.7800178527832
1623,2,7,1549.7799987792969
11128,6,24,5499.340106964111
9020,5,14,2463.690044403076
5473,6,16,3039.6300659179688
11941,4,14,3659.6600914001465
5622,6,24,4432.540065765381
7470,4,15,4059.5900688171387
11182,5,11,2139.870048522949
5056,4,10,2879.81005859375
1516,6,13,2451.760025024414
158,1,5,729.9000091552734
447,4,13,2905.6300354003906
754,6,18,3218.660068511963
4950,1,1,127.95999908447266
7122,4,10,1789.9000396728516
4011,3,9,1854.9000396728516
933,2,5,849.8500137329102
1531,1,2,499.9700164794922
10810,6,20,2719.560043334961
11279,1,5,1060.8800201416016
11926,4,10,1924.740041732788
2743,6,16,2639.7000579833984
6688,9,28,4667.470081329346
4671,5,15,3333.560047149658
8889,8,27,4687.4700717926025
51,7,20,4513.430065155029
9392,9,29,5106.960079193115
11774,4,9,1201.8300228118896
3261,3,8,1424.7000274658203
11986,2,6,1209.840015411377
2287,4,9,1659.8100280761719
8028,1,1,250.0
5234,9,26,4636.460090637207
4698,6,21,4979.510120391846
7242,3,9,2039.8300170898438
2864,2,6,837.9300193786621
4304,3,9,1849.790023803711
7446,4,11,1819.7100296020508
7910,10,30,4809.470111846924
9304,3,9,1469.780044555664
9327,9,20,3259.570056915283
10208,4,8,1084.7900085449219
8286,4,11,2619.7200508117676
11021,5,12,2804.810052871704
2650,3,6,929.9300231933594
7035,4,10,1859.800033569336
12156,6,14,3109.5500564575195
5186,7,26,5113.570104598999
11819,5,18,3185.560085296631
4353,6,11,2599.680034637451
3836,3,9,1804.8100395202637
1267,3,11,1559.7000312805176
3093,1,3,429.86999893188477
2553,10,27,5709.400146484375
6939,6,21,3210.5400733947754
11826,3,11,2519.680046081543
5064,3,8,1389.720012664795
8651,4,19,3599.52006149292
2818,4,17,3529.540050506592
8825,3,5,1019.8700332641602
9844,3,11,2044.8100605010986
12259,1,2,599.9700164794922
56,5,15,2529.700065612793
5650,4,12,2299.6700439453125
10856,3,10,2769.610061645508
12241,4,12,2183.640033721924
2741,4,15,2303.6100311279297
7126,1,2,349.96001052856445
9257,4,15,2709.6300506591797
6243,3,11,2379.81005859375
10218,2,4,801.9200210571289
10227,3,10,1637.8200187683105
6545,2,10,1839.8100318908691
1739,8,24,5619.580112457275
5711,6,20,3731.2700176239014
4076,2,5,1119.890007019043
9725,5,11,2009.760025024414
11789,9,23,4443.490085601807
4090,6,19,3629.6300735473633
5182,6,18,3559.6701049804688
2444,9,37,7267.190139770508
10160,6,21,4839.460060119629
10866,4,15,2753.720058441162
4528,5,21,4380.520050048828
9960,3,12,2267.6600303649902
11960,9,29,5725.310129165649
2270,5,10,2149.8500633239746
5712,4,12,2239.7900466918945
9452,4,9,1649.770034790039
702,3,11,2409.7000427246094
3042,6,21,4483.540100097656
4331,5,21,3644.5900497436523
6709,5,16,3139.4500312805176
1164,6,18,4231.580118179321
2420,5,18,3684.6300926208496
12375,2,6,1639.8700408935547
7711,5,12,2237.810028076172
10677,3,7,1689.8900451660156
9474,2,7,1329.8000183105469
1698,5,14,2999.7100715637207
6101,10,29,6371.330129623413
9372,4,18,3554.6500549316406
8197,4,13,3074.580047607422
7328,7,21,3589.530075073242
7109,3,6,1579.800033569336
2874,4,11,1919.7000312805176
10017,7,21,4629.670082092285
4445,1,2,339.92000579833984
11026,4,12,2857.7300720214844
10991,1,2,389.99000549316406
9788,2,6,1209.8600158691406
353,5,14,3019.7800674438477
11271,3,8,1819.780014038086
7460,8,31,6263.170112609863
7033,2,3,589.9000091552734
10985,1,5,929.9400215148926
9545,1,3,399.87000274658203
11559,3,11,2017.5499954223633
7962,11,34,7097.100147247314
1761,5,18,3989.6500816345215
3193,6,18,3474.690082550049
8772,6,14,2425.640031814575
4637,6,18,3789.5101013183594
9100,5,19,3629.7300567626953
3905,7,23,4334.440055847168
10133,6,17,3219.480068206787
10657,6,18,3339.6000595092773
6996,4,15,2934.6900749206543
9243,6,18,3189.6400871276855
8664,10,31,6095.350151062012
3595,8,24,4726.200042724609
11159,3,12,3499.6900901794434
8503,3,9,1836.660020828247
341,9,37,7516.020137786865
9339,2,6,1029.8800201416016
9860,5,17,3328.7600860595703
4817,3,6,1109.910026550293
8023,3,10,1057.8200149536133
3870,3,7,1214.8500213623047
9505,3,8,2019.8000183105469
9690,8,26,5189.530139923096
12424,7,21,4659.660106658936
610,5,11,1864.7200317382812
11539,4,8,1209.9000434875488
1437,4,9,1719.8400230407715
12136,5,17,2725.710069656372
3502,5,12,2171.680055618286
234,3,11,2024.7700386047363
4010,5,12,3489.7200927734375
1923,4,14,2108.660041809082
10417,4,13,1844.7600364685059
5406,4,12,1929.8400535583496
7744,7,25,5919.460124969482
10533,8,27,5419.390092849731
9109,1,2,449.8999938964844
8514,4,9,2099.81005859375
7075,5,11,2424.7800521850586
5326,7,21,4339.610092163086
239,4,11,1539.8500442504883
12414,5,14,3141.650077819824
891,3,9,1204.8500385284424
6674,3,7,1429.8200187683105
6686,3,8,1739.810043334961
6153,1,5,929.900016784668
12023,3,8,1689.7900466918945
5714,6,21,4099.5601234436035
9644,1,1,299.9800109863281
6336,7,21,3490.4400634765625
8142,2,2,499.90000915527344
3418,2,8,1989.690029144287
9629,1,1,129.99000549316406
5255,2,4,549.9800033569336
4294,1,3,759.9300231933594
2259,2,3,519.9300117492676
7001,9,29,6444.220090866089
3658,9,21,4109.440052032471
6015,5,15,2869.560028076172
9027,2,2,539.9400177001953
8250,5,8,1389.890037536621
5653,8,21,4358.530059814453
150,5,14,2629.7700691223145
7387,6,14,3116.580047607422
9871,9,29,5890.43012046814
9825,7,18,3179.5200233459473
279,4,9,1434.910026550293
7922,6,17,3709.490089416504
1955,4,14,3019.7100715637207
11093,6,17,2964.6200275421143
11963,4,15,2480.680030822754
2037,8,27,5324.500087738037
8352,5,18,4279.510112762451
10554,7,24,5081.4900913238525
5933,3,5,1149.9400177001953
1426,6,26,6279.580135345459
10928,8,22,4859.350070953369
3566,4,12,1928.6700401306152
10263,11,34,7189.340160369873
5097,8,31,5799.390159606934
11791,6,21,3896.650058746338
6610,3,7,1064.8800201416016
7445,7,31,7199.310131072998
3253,2,8,1389.8199920654297
4975,4,13,2589.860050201416
4626,4,10,1729.780029296875
10773,2,5,929.9300079345703
11120,7,27,5594.310060501099
4610,5,16,3574.6400928497314
8992,3,8,1779.7200355529785
1514,4,14,2849.7200565338135
7957,2,4,1199.780014038086
11629,2,10,2229.6600303649902
8392,4,14,2714.7800788879395
11993,4,18,3529.76007270813
5084,7,24,5013.510135650635
7074,3,11,1547.7700424194336
12334,7,19,3958.750062942505
5139,4,15,3446.7000789642334
6062,2,6,1749.8900451660156
9560,7,22,5009.420108795166
8011,3,9,2179.8700408935547
3318,3,6,899.810022354126
11205,3,7,1731.8900394439697
1800,2,6,1299.8000183105469
2985,4,15,2679.8100624084473
8423,4,13,2448.640048980713
1545,6,16,3442.660011291504
3758,4,18,4884.680103302002
8437,5,20,4379.590114593506
10049,5,13,2603.6900520324707
7025,1,4,819.9100341796875
574,2,6,1324.7400207519531
4599,10,32,6197.240127563477
3715,5,18,3459.590042114258
10698,8,20,3269.660078048706
7098,3,9,1971.7800521850586
5608,5,19,4070.5300788879395
4988,5,17,3385.520092010498
146,7,13,2329.640033721924
3838,9,34,5681.210096359253
6994,2,7,1519.8900337219238
9119,7,23,5774.45015335083
3558,8,24,4374.460069656372
12371,5,17,3614.5300788879395
1987,5,15,3705.510066986084
6725,8,29,5354.440137863159
2415,3,9,1869.810043334961
8974,8,22,5125.480117797852
52,4,9,2119.770050048828
5928,5,12,2299.760036468506
9578,4,13,2449.390022277832
7939,6,14,2327.770008087158
4839,5,19,4069.6000747680664
1762,8,31,5180.530122756958
5715,12,44,8595.130157470703
1263,5,9,2209.840057373047
4534,3,4,729.9400177001953
11318,4,19,4493.55012512207
2790,7,15,3345.520092010498
2714,4,12,2424.800064086914
2066,3,10,1841.7600364685059
10397,1,2,699.9600219726562
2219,5,20,4234.530097961426
1307,10,27,4099.520097732544
10799,8,24,4544.600091934204
9581,6,22,4859.620086669922
5521,5,16,3779.700080871582
3961,6,18,3779.630081176758
3308,5,10,1315.7300186157227
4524,4,9,1849.6199951171875
7702,3,8,1839.7500343322754
11261,3,12,2405.760055541992
6379,4,14,2906.6900730133057
2634,5,12,2579.6900634765625
694,6,14,2949.720043182373
9487,4,12,2474.740032196045
9066,3,4,793.9200210571289
10036,5,18,3650.560073852539
608,3,12,2192.7700576782227
10469,2,4,767.8400115966797
6463,4,10,1959.7000350952148
1849,3,9,1559.8400268554688
6328,3,7,1599.7800331115723
1328,1,1,199.99000549316406
5073,2,7,2009.7200469970703
6781,2,7,1819.8500366210938
8638,6,17,3575.4600715637207
5053,10,33,7411.320156097412
5494,5,14,3469.670082092285
4447,4,10,1899.7500381469727
3645,2,5,1019.8700103759766
9652,5,11,1789.6100311279297
8323,5,13,2689.680072784424
346,3,7,1429.8100204467773
6572,2,8,1579.8700332641602
4217,2,5,1009.8900299072266
546,3,8,1579.7000160217285
7534,1,5,1229.9300231933594
7509,6,15,2355.790014266968
4750,7,23,4439.480060577393
7925,7,12,2339.730052947998
3216,6,17,3401.630044937134
2114,8,28,4781.250087738037
6599,7,18,2761.650064468384
3809,6,16,2547.6600589752197
6629,2,3,509.9500198364258
6889,4,9,1527.7300262451172
3029,5,15,2720.6700592041016
6565,4,15,2534.730058670044
5049,9,27,5569.500104904175
10735,8,28,5695.430126190186
861,7,18,4209.520072937012
577,4,12,2139.780038833618
9926,3,13,2359.660026550293
11442,6,12,1769.7400360107422
9814,3,12,2943.530044555664
8422,7,19,3449.510034561157
7150,6,15,2979.5600509643555
1046,4,10,1879.6300067901611
5281,2,7,1019.8600158691406
11513,8,28,5671.350101470947
5317,2,2,359.9700126647949
446,4,12,1999.7200355529785
3813,9,28,5586.400156021118
7382,4,15,3269.560028076172
11369,2,6,1129.8700332641602
5231,5,19,3729.4600715637207
2658,3,10,1582.7400283813477
7141,5,21,4665.500087738037
8675,9,23,4662.54008102417
6942,7,23,4764.580089569092
4316,5,20,3256.5400428771973
6099,7,19,3458.54008102417
4580,7,21,4354.520080566406
585,7,15,3969.4800872802734
10117,3,7,1739.8700332641602
5081,5,15,1871.8100299835205
4716,2,4,929.9600143432617
7785,4,13,2309.6900386810303
10503,7,19,3443.5700645446777
3423,7,25,5682.260078430176
1236,9,22,4354.56010055542
11882,6,20,3949.5100860595703
11039,6,26,4698.380104064941
6217,4,12,2794.6800804138184
8551,5,17,4089.600082397461
9890,7,20,4119.620113372803
1253,1,2,229.95000457763672
459,3,5,1249.8900299072266
5471,7,16,2775.6600666046143
5082,5,17,4129.43009185791
2567,6,20,3049.5200157165527
6876,4,12,2759.690040588379
4301,3,7,1305.7600326538086
7492,6,22,4649.410110473633
7395,2,3,509.92001724243164
2140,4,13,2611.7100734710693
9859,3,7,1215.7900009155273
6606,4,14,2383.7200622558594
7437,4,8,1509.8300399780273
5508,2,3,629.9700164794922
10803,6,21,5214.540107727051
10413,6,17,3249.720085144043
12413,8,22,3711.600109100342
5512,2,8,2109.8100242614746
11370,3,13,2719.820068359375
2898,2,6,1359.8100051879883
3378,4,17,4394.650102615356
3387,5,13,3029.6700553894043
8621,4,11,2359.680034637451
1103,4,12,2013.6700496673584
7790,7,28,5239.460134506226
712,6,12,3259.530040740967
946,6,21,4469.490100860596
1641,6,22,3799.520050048828
9431,3,6,1429.8500213623047
174,9,28,5154.400135040283
5921,6,15,2804.550037384033
6505,5,14,3589.6601028442383
6342,9,24,5189.270057678223
8999,6,22,4677.470096588135
12249,7,20,4075.5800819396973
10993,5,15,3469.6500701904297
7416,5,8,1529.7600135803223
3238,6,13,3649.6300888061523
1821,3,7,1129.900032043457
10667,6,21,3879.5000953674316
10215,3,7,1379.8500289916992
2018,3,11,2199.700035095215
2885,5,17,3289.5900650024414
4189,3,8,1299.8900260925293
11047,5,12,1669.690013885498
5877,6,18,3799.5400619506836
4840,2,6,1199.880027770996
11098,3,8,1309.8600311279297
2455,3,11,1767.7100219726562
7749,8,28,5533.240074157715
4291,5,14,2399.5900497436523
7243,4,15,3255.6100730895996
6212,6,15,2721.8000679016113
6569,4,16,3737.460060119629
9403,3,8,1517.8500213623047
6260,3,7,1639.800048828125
3951,6,18,4269.430080413818
2419,5,17,3874.580078125
6079,4,8,1319.8900146484375
9086,5,15,2937.6300315856934
2412,4,8,1769.900016784668
8316,3,11,1939.6600227355957
6133,2,9,1559.8200454711914
9634,5,16,3079.590057373047
3646,4,18,3369.5900688171387
4286,4,14,2239.6100311279297
11600,4,15,2599.760078430176
9873,2,9,2079.7400550842285
5497,5,16,3229.7100791931152
8973,1,5,1279.920036315918
2579,2,5,769.9200210571289
825,1,3,539.9500160217285
10010,6,22,3801.5600967407227
8413,4,11,2399.800048828125
8099,5,15,2689.630058288574
4910,4,13,2349.6800422668457
8061,5,13,3379.720069885254
2826,9,30,5627.300098419189
2786,5,16,3447.590042114258
11099,6,18,3859.7400856018066
11402,4,14,2499.7700691223145
6617,7,16,2619.720073699951
8981,9,27,5153.430097579956
17,5,17,4259.660110473633
2107,5,10,2559.7200317382812
8416,5,11,1809.8100414276123
11051,4,8,1309.7300262451172
3922,3,11,2239.7200355529785
6399,5,16,3344.6600761413574
10769,8,24,4337.470085144043
10172,6,20,4804.550138473511
6088,5,24,4619.560108184814
209,5,16,3199.5200538635254
5125,5,20,4779.5900955200195
4083,5,9,1351.8500366210938
79,5,18,3674.680088043213
8242,3,8,1509.8000259399414
10567,5,19,4969.53010559082
5166,3,7,1744.840045928955
1342,3,11,2789.670051574707
3915,4,13,2599.720048904419
6385,5,13,2429.760051727295
5236,7,23,4269.410068511963
1453,5,11,1989.7700500488281
1346,7,20,4704.440073013306
8726,6,14,2509.6900520324707
4213,6,21,4369.510112762451
5369,6,18,2585.5100383758545
6421,5,12,2194.730043411255
2647,2,3,577.9500045776367
7106,3,7,1709.7300415039062
170,4,12,1974.7900466918945
4166,4,11,2487.650043487549
8731,6,17,2733.760076522827
661,2,6,825.950008392334
8273,4,15,3724.6400756835938
7049,4,13,2189.670051574707
5879,4,15,3689.590057373047
9534,5,18,2734.6400394439697
11123,2,6,1919.8600463867188
4681,4,12,2429.7700805664062
9615,2,8,1679.7400360107422
10939,4,5,849.9400291442871
1060,3,9,1063.8200073242188
4938,4,12,2629.66007232666
7310,3,11,2558.7000465393066
6485,2,7,1459.9000396728516
8713,2,6,1259.8500061035156
103,4,15,3179.7100715637207
11895,8,25,4611.260103225708
6691,5,16,3325.6300659179688
9679,6,19,4199.480075836182
11555,6,10,2539.6100540161133
675,4,12,2189.74005317688
5647,7,18,3969.670063018799
2240,8,23,3949.490077972412
4409,3,10,2029.800048828125
9124,5,15,2834.630039215088
6702,3,9,879.8900260925293
11460,6,18,3559.560073852539
2180,9,27,5969.440162658691
3501,9,24,5264.240089416504
5612,7,24,4638.640132904053
5477,7,28,6205.290126800537
5264,10,27,5794.280128479004
8715,6,26,4759.450050354004
3251,2,4,779.900016784668
3943,6,17,3799.4500694274902
12096,4,11,2237.6700401306152
236,4,15,3779.6400833129883
10807,7,24,4535.620090484619
7810,5,15,3079.6600646972656
7327,8,28,5333.310115814209
6069,2,6,845.890022277832
10252,6,16,3839.6200942993164
10273,6,23,4874.60009765625
8656,5,16,3271.6000423431396
7760,2,6,1184.9400177001953
10986,6,16,3175.6400775909424
9043,5,15,2359.6400413513184
1629,5,14,2319.810047149658
5457,4,11,1951.8200569152832
7172,5,12,2719.6000480651855
11451,4,11,2009.7700233459473
1116,7,25,4439.41007232666
9877,3,10,1899.8600463867188
2338,2,4,496.9499988555908
8898,6,22,3899.640064239502
10270,3,10,2274.820053100586
1896,3,10,1919.6700325012207
1484,3,12,2239.640022277832
738,4,13,2654.8300228118896
8062,3,5,1059.9300384521484
4410,1,3,709.9000091552734
4281,3,13,2813.6400833129883
3004,3,7,1629.850025177002
9453,6,20,3294.6000938415527
11987,4,12,2444.8000717163086
989,3,9,2109.8300399780273
9158,3,14,2524.7600631713867
253,1,2,309.8899955749512
4405,3,6,1459.8800354003906
7556,1,3,229.96000289916992
4067,8,18,3664.6300868988037
7706,3,8,1494.8600463867188
9388,5,15,2753.4700317382812
8637,6,28,5463.450119018555
7725,3,10,1599.790023803711
12100,6,15,2679.6800422668457
10044,6,22,4079.6800804138184
7610,1,3,629.900016784668
7981,7,20,4197.390068054199
5575,4,12,2339.7800521850586
9770,5,14,2519.780040740967
1287,3,6,1449.8300018310547
4389,1,4,1049.8000030517578
592,3,6,1069.870002746582
11931,10,36,6218.2001094818115
6825,3,7,979.8600273132324
4080,6,20,3147.5400466918945
6111,5,14,2414.8300552368164
276,6,20,3297.550075531006
11275,8,26,5099.550117492676
11058,7,25,4959.340091705322
7926,9,26,6369.400108337402
3137,5,16,3649.5500679016113
509,4,13,2349.6800498962402
10513,3,6,1119.7700080871582
7510,4,14,2519.740062713623
11823,6,22,4145.590099334717
5993,3,9,1624.8400440216064
5490,7,22,5311.630125045776
7253,4,6,859.8400230407715
10249,3,8,1474.8600482940674
5967,2,9,1644.77001953125
11290,3,13,3179.680072784424
9202,3,7,1764.8800315856934
3549,7,17,3313.6200790405273
2755,9,27,5779.450119018555
8544,5,17,4085.5100631713867
2572,7,21,4019.720069885254
10140,6,21,3928.5200729370117
5873,9,34,5739.250120162964
7112,8,20,4599.480094909668
7430,6,17,2987.620014190674
7597,11,32,6555.330144882202
5519,9,34,6151.230144500732
3409,3,10,1899.7000312805176
8896,4,11,2114.760051727295
6453,4,12,2159.790050506592
6787,5,17,3719.650077819824
11183,4,8,1229.7700004577637
8134,4,12,2139.700035095215
1334,4,12,2011.5600357055664
7878,5,10,1859.7500305175781
6277,6,19,3493.6200790405273
5773,6,11,2589.7500762939453
5262,4,11,2219.7600631713867
1250,5,13,2539.7500381469727
4315,5,14,2599.6400299072266
10219,5,15,2139.6700325012207
3756,5,16,2603.500045776367
5739,7,25,5919.480094909668
2803,8,21,3996.5300827026367
10129,10,34,6535.28010559082
9151,5,16,3539.62007522583
12370,6,18,3089.650074005127
10104,6,13,3189.590057373047
11224,8,30,5418.140073776245
2865,3,10,2149.720039367676
139,6,17,3589.5900840759277
2635,2,7,1594.8200225830078
11408,4,9,2819.8500366210938
4136,6,18,3489.6400833129883
8334,5,14,2599.5900344848633
11794,7,19,3919.3300437927246
7591,3,6,1429.760009765625
2165,2,6,1419.8700256347656
9527,4,17,3549.630081176758
6609,2,7,1609.8800354003906
6511,3,7,1439.8800163269043
9249,6,16,3459.690082550049
6732,8,18,4199.480072021484
1999,6,13,3079.780086517334
6448,8,27,5574.5501136779785
9874,4,14,2719.740036010742
9316,5,18,3066.640068054199
10086,4,13,1975.7600402832031
5640,10,29,5355.480133056641
6173,3,11,1799.700038909912
1888,3,6,1679.9300384521484
9420,4,13,2657.5500526428223
6846,4,16,3239.570062637329
3901,6,18,3132.5900650024414
9064,4,11,2109.690029144287
3548,3,12,2699.6500244140625
1770,3,6,949.8900337219238
10442,5,16,4689.620113372803
12211,7,20,2894.790075302124
246,3,8,1719.8200454711914
3025,6,17,3109.6100749969482
11344,9,33,7027.060129165649
1190,6,13,2739.740062713623
4749,4,10,2544.7100524902344
3453,7,23,4255.440101623535
6729,7,20,4109.52006149292
9280,3,11,3279.7400512695312
10278,6,23,5213.4700927734375
8218,3,7,1299.8000183105469
1196,5,19,3744.310052871704
4507,2,10,1649.8200378417969
1781,3,9,1859.7700309753418
3427,1,3,599.9300079345703
6793,2,3,219.98000717163086
9081,2,7,1859.8500518798828
6182,2,10,2374.900047302246
6965,5,15,2269.650043487549
1009,2,5,869.9100112915039
5872,2,7,1159.7900276184082
4892,4,13,2097.650062561035
11044,6,16,2311.7300395965576
7916,6,19,3525.530071258545
5896,5,9,1834.7400302886963
453,5,17,3024.6700286865234
7937,3,10,1679.8100395202637
4591,3,8,1659.7000350952148
6147,2,4,1129.9500274658203
3873,4,13,2629.640033721924
4015,4,13,2407.730049133301
726,6,20,3327.5600624084473
11374,3,7,1399.8000259399414
